App Version Code,Reviewer Language,Device,Review Date,Star Rating,Review Title,Review Text
744.0,ru,RE8DDCL1,2024-03-13,5,,
744.0,en,beryllium,2024-03-13,5,,
744.0,en,ginkgo,2024-03-13,5,,Is any of the new spins limited?
744.0,ru,a73xq,2024-03-13,5,,
744.0,ru,rhode,2024-03-13,4,,
766.0,en,a54x,2024-03-13,5,,
744.0,ru,a10s,2024-03-13,5,,
744.0,ru,m31,2024-03-13,4,,
744.0,en,dm3q,2024-03-13,5,,"Very complicated relationship with this game. But the artisry alone is free, its beuty and renown philosophy."
744.0,en,sweet,2024-03-13,5,,Гашня для дayнов
744.0,ru,xaga,2024-03-13,5,,
766.0,ru,a51,2024-03-13,1,,
744.0,ru,TECNO-LH7n,2024-03-13,5,,Очень крутая игра советую всем 😁
744.0,ru,xun,2024-03-13,5,,
744.0,en,java,2024-03-13,5,,
744.0,ru,TECNO-LG6n,2024-03-13,5,,
766.0,ru,OP530DL1,2024-03-13,5,,☄️✨
744.0,en,veux,2024-03-13,5,,the game is perfect....
744.0,ru,Infinix-X6837,2024-03-13,5,,
744.0,en,a33x,2024-03-13,5,,
744.0,en,RE8DDCL1,2024-03-13,4,,
744.0,ru,joyeuse,2024-03-13,1,,"спасибо, что гемов меньше, персов больше, баннеров больше, оптимизации нет.... 3 года в игре ;)"
766.0,en,duchamp,2024-03-13,5,,Good game to play
744.0,ru,M40_Pro_2022_EEA,2024-03-13,5,,
744.0,ru,topaz,2024-03-13,4,,
766.0,en,OP5567L1,2024-03-13,1,,requires almost 30 gb of download... not worth it
744.0,ru,TECNO-LH6n,2024-03-13,5,,
744.0,en,2027,2024-03-13,5,,
744.0,ru,TECNO-KG5n,2024-03-13,3,,Игра прекрасная .... Была бы если бы 1. не было Тиори. Удалите эту проститутку. Она портит весь контент. 2.мало наград нууу очеееень мало мне как крутить банер монштадский? Если у меня нет примогемов
744.0,ru,a24,2024-03-13,5,,🤩
744.0,en,gts8wifi,2024-03-13,5,,Amazing but takes a lot of space.
744.0,en,spesn,2024-03-13,5,,GIVE ME ARLECCHINO
744.0,en,xun,2024-03-13,5,,Best Game ever 😎
766.0,en,OP5355,2024-03-13,3,,"I like the Game alot. Many characters, exploring, adventuring I like everything about this game but I hate it when the game updates and increases GB that I have no enough storage for it"
744.0,ru,veux,2024-03-13,5,,Круто
744.0,ru,m31s,2024-03-13,1,,
744.0,ru,sweet,2024-03-13,3,,
766.0,ru,m12,2024-03-13,1,,КАКОГО ЧЁРТА ОН СВЫШЕ 40 ГБ ВЕСИТ?!?!
744.0,ru,rosemary,2024-03-13,4,,
744.0,ru,yunluo,2024-03-13,5,,
766.0,en,a14xm,2024-03-13,5,,
744.0,en,e3q,2024-03-13,5,,
744.0,ru,joyeuse,2024-03-13,1,,It is impossible without donation.
766.0,en,gta8wifi,2024-03-13,5,,
744.0,ru,a32x,2024-03-13,5,,
744.0,ru,heat,2024-03-13,2,,
744.0,ru,rosemary,2024-03-13,5,,
744.0,ru,aether,2024-03-13,5,,
744.0,ru,Infinix-X6831,2024-03-13,3,,
744.0,ru,rosemary,2024-03-13,1,,55 круток за патч для ф2п это сильно 😃 60рп сказали спасибо
744.0,ru,TECNO-KG5n,2024-03-13,5,,Игра очень крутая много Доната можно зделать!!
744.0,en,surya,2024-03-13,2,,
744.0,ru,TECNO-CK6n,2024-03-13,5,,Прикольная игра скачал только недавно мне пока заходит.
744.0,ru,veux,2024-03-13,5,,Игра великолепная. Новые регионы это просто супер! Рекомендую к скачиванию. Разработчикам нервов и терпения!
744.0,ru,Infinix-X6831,2024-03-13,5,,
744.0,ru,begonia,2024-03-13,5,,"Геншин импакт самая лучшая игра! Я играю с 22 года, очень люблю выбивать новых персонажей, проходить сюжет игры. Иногда мне лень проходить задания со сложными головоломками, но это не беда."
744.0,ru,HNTFY-Q,2024-03-13,5,,
766.0,ru,RE87CCL1,2024-03-13,5,,"Здравствуйте, не плохая игра, но не без минусов. Игра очень много весит. Есть баги. В остальном игра отличная! Крутые персонажи со своей историей, обалденный сюжет который затягивает, ивенты тоже с сюжетом."
744.0,en,d2s,2024-03-13,2,,
744.0,ru,RE54E4L1,2024-03-13,5,,
766.0,ru,TECNO-LG6n,2024-03-13,5,,Мне понравилась это игра много интересного и увлекательного есть персонажи красивые да и обновление прикольное
744.0,ru,a12s,2024-03-13,4,,
744.0,ru,davinci,2024-03-13,5,,
766.0,en,chopin,2024-03-13,1,,
744.0,en,a34x,2024-03-13,1,,
744.0,ru,TB128FU,2024-03-13,5,,"Игра замечательная, увлекательная, чудесная, но сама игра не позволяет донатить в неё и это немного растраивает("
744.0,ru,TECNO-LG8n,2024-03-13,1,,
766.0,en,fog,2024-03-13,5,,
744.0,ru,sweet,2024-03-13,5,,
744.0,ru,Infinix-X6831,2024-03-13,5,,
744.0,ru,emerald,2024-03-13,2,,
766.0,en,RED8AF,2024-03-13,1,,More endgame content and quality of life. Ar 50 player here events are fun and all but maybe a bit more challenge to the game would be nice
766.0,en,marble,2024-03-13,1,,"4.5 patch is trash. it's obviously just there to get more revenues, even the new character is trash—needs to spend money just to make it a viable character at constellation 2. the chronicled wish will only last for one phase of the patch and the pity on it doesn't even carry on to the other chronicled wish. This is so ""money-hungry"" it makes us want wuthering waves more"
744.0,ru,ocean,2024-03-13,5,,Идеално
744.0,ru,a53x,2024-03-13,5,,
744.0,ru,dreamlte,2024-03-13,5,,
744.0,ru,HWSTK-HF,2024-03-13,5,,
744.0,ru,fire,2024-03-13,5,,
744.0,pt,begonia,2024-03-13,3,,
766.0,en,viva,2024-03-13,5,,SO GOOD I LOVE IT!!
744.0,ru,a23,2024-03-13,3,,"Я убираю две звезды, игра сейчас действительно падает, после выходы новых игр от разработчиков, они действительно ""забросили"" геншин, раньше наград было больше, а сейчас просто помойка, ну извините, за 3 года, я уж точно делаю честный отзыв"
744.0,en,vayu,2024-03-13,5,,I just can say it's AMAZING
744.0,ru,moonstone,2024-03-13,2,,
744.0,en,fuxi,2024-03-13,1,,Fun game. Awful rewards.
744.0,ru,P40HD_T,2024-03-13,5,,
744.0,en,a72q,2024-03-13,5,,
744.0,ru,heat,2024-03-13,5,,
744.0,ru,TECNO-CI8n,2024-03-13,5,,Игра хорошая советаю
766.0,ru,ginkgo,2024-03-13,1,,"С каждым обновление только хуже. Все однообразно, ивенты пустые и неинтересные. Персонажи с одинаковым механиками, полуголые маленькие девочки..... Добавляют по 3 баннера,а гемов урезали. F2p тут уже делать нечего. Геншин - донатная помойка"
744.0,ru,RED8D1,2024-03-13,4,,"Игра прекрасная, но разработчикам стоит уменьшить весомость игры.. с каждым обновлением держать игру на телефоне все сложнее"
744.0,ru,marble,2024-03-13,5,,
744.0,ru,topaz,2024-03-13,5,,"Было пять звëзд стало одна, Кавеха не дали в ивенте, я зла и разочарованна 😭😭 Жду ответа от разработчиков с промо-кодом на Кавеха для всех."
744.0,ru,vayu,2024-03-13,1,,
744.0,ru,a24,2024-03-13,5,,неплох
766.0,ru,a54x,2024-03-13,1,,"Донатная помойка, за компенсацию 10 круток поставлю 3 звезды"
744.0,ru,RMX3195,2024-03-13,1,,
744.0,ru,RE54E2L1,2024-03-13,5,,
766.0,ru,HWYAL,2024-03-13,5,,Для любителей подобного жанра игр - лучшее💜
766.0,ru,a53x,2024-03-13,1,,"что по банерам емае, кто эту пара..у придумал 😡😡"
744.0,ru,sapphiren,2024-03-13,5,,
744.0,en,beyond1q,2024-03-13,5,,
744.0,ru,rosemary,2024-03-13,4,,
766.0,en,a53x,2024-03-13,5,,"This game is so cool but only if the developers make a place where players can trade weapons, characters and items.the game will be much better."
744.0,ru,dm3q,2024-03-13,3,,Разработчики плохо занимаются игрой.
744.0,ru,TECNO-KJ5n,2024-03-13,4,,Игра хорошая конечно Но огромное НО сюжет очень смазанный и его тянут как резину( Если не было бы этой воды сюжет проходить было бы проще и приятнее (((
744.0,en,OP4B79L1,2024-03-13,5,,
766.0,ru,m31,2024-03-13,3,,"Играю вот уже 3 года и могу сказать, что компания с тактм большим бюджетом может больше. Ивенты скучные, постоянно выливается ненужная информация через диалоги. 70% игры это эти диалоги , информация в которых почьи вся нигде не пригодится. Можно было бы сделать их скип, вместо того чтобы сидеть по полчаса тыкать на экран"
766.0,ru,TECNO-LH7n,2024-03-13,5,,Игра очень классная мне нравится всё но есть люди которые возмущаются что игра фу какая то у них просто эту игру не тянет и они завидуют разработчики молодцы!
744.0,ru,Infinix-X678B,2024-03-13,5,,
744.0,ru,taoyao,2024-03-13,3,,
766.0,ru,Infinix-X6812B,2024-03-13,1,,Если удалите Дехью из игры то 5★
744.0,ru,spesn,2024-03-13,4,,"Круто, только когда уже Кавех и Хайтам будут?? Очень жду их в сюжете или в ивентах"
744.0,en,sunstone,2024-03-13,1,,
744.0,ru,ziyi,2024-03-13,1,,
744.0,en,HNCRT-M2,2024-03-13,5,,
744.0,ru,Infinix-X6826B,2024-03-13,1,,
766.0,ru,2023,2024-03-13,4,,"Я старичок, играю с 2020 года. Что я могу сказать? В целом игра отличная, я играю в свое удовольствие. Почему 4 звезды? Зачастую (особенно во 2 половине каждого патча) в игре тупо делать нечего кроме ежедневных и слива смолы. Ф2П игрокам очень тяжело добывать примогемы для персонажей, особенно если игроки такие же старички, как и я. Лично я уже не вижу источника (кроме ежедн,доната и ивентов) примогемов. Это очень печалит. Хотелось бы какого-то стабильного контента и для развлечения и для наград"
744.0,en,spes,2024-03-13,5,,Cayang mihoyo
744.0,ru,Infinix-X676C,2024-03-13,2,,
744.0,ru,marble,2024-03-13,5,,
744.0,ru,miel,2024-03-13,1,,
744.0,ru,HNCRT-M2,2024-03-13,5,,
744.0,ru,rosemary,2024-03-13,5,,Сюжет-имба
744.0,ru,Infinix-X6833B,2024-03-13,4,,Игра норм
744.0,ru,TECNO-CI6n,2024-03-13,5,,
744.0,ru,aether,2024-03-13,5,,играть советую. =^°^=
744.0,ru,TECNO-CK7n,2024-03-13,5,,
744.0,en,a54x,2024-03-13,1,,Not bad
744.0,ru,sweet,2024-03-13,5,,
744.0,ru,vayu,2024-03-13,3,,Не пять потому что нечево не выбить Сяо скоко кручю и немогу просто не дали не чего
744.0,ru,nabu,2024-03-13,5,,
744.0,en,a34x,2024-03-13,4,,
744.0,ru,apollo,2024-03-13,5,,"Скачивала игру в феврале, а потом удалила и забыла, вспомнила о ней только в апреле, решила все таки вернуть и залипла на 3-4 месяца, с 9 ранга стал 47 ранг, игра жутко интересная, особенно понравилось событие с архипелагом, жаль не успела на день ветряных цветов и праздник морских фонарей. UPD:Сейчас 05.02.2022, и сейчас 56 ранг. UPD: на дворе 13.03.2024, я все ещё играю, 58 ранг, капец"
766.0,ru,fleur,2024-03-13,1,,"Мне не выпал Скара, удаляйте игру"
744.0,en,OP56EDL1,2024-03-13,5,,"Very engaging! Beautiful character designs, interesting storylines and you could never be bored!"
744.0,ru,a52q,2024-03-13,5,,
766.0,ru,redwood,2024-03-13,5,,
744.0,ru,a54x,2024-03-13,3,,
744.0,ru,V2247,2024-03-13,5,,Мне очень понравилось но я боюсь бить монстров жду реран Ху Тао 🪷❤️‍🔥
744.0,ru,fire,2024-03-13,5,,
766.0,en,RMX2170L1,2024-03-13,3,,F2P is force to play that why i give 4 star i tried so hard but don't get anything good
766.0,en,HWVOG,2024-03-13,5,,"amazkng game, idk why is getting bombarded with 1 star reviews"
744.0,ru,TECNO-KE5j,2024-03-13,1,,Зделайте меньше памяти у меня 3 гигабайта и што мне делать а
744.0,en,a31,2024-03-13,5,,love it
744.0,ru,moonstone,2024-03-13,5,,
744.0,en,OP52F3L1,2024-03-13,5,,
744.0,ru,r9q,2024-03-13,5,,
744.0,ru,RMX3195,2024-03-13,1,,"Баннеров все больше,а примогемов все меньше и меньше"
744.0,ru,V2154,2024-03-13,5,,
744.0,ru,selene,2024-03-13,5,,"Игра хорошая интересная, но у меня баги на задания с готовкой, приготовьте то-то, готовлю, а задание не выполненно. Или нужно сделать подношение нужные блюда есть, а выдает, что их нет. В итоге застряла на главной линии из-за такой мелочи"
744.0,en,gts7lwifi,2024-03-13,5,,
766.0,pt,miel,2024-03-13,1,,lixo
744.0,ru,Infinix-X6833B,2024-03-13,5,,hyeta😍💗
766.0,ru,sweet,2024-03-13,5,,"Чудова гра,завдяки неї я можу відволіктися від реальності;)"
744.0,en,NX666J,2024-03-13,1,,genshin would never
744.0,en,OP530DL1,2024-03-13,5,,
744.0,en,2030,2024-03-13,5,,"this game is very exciting, and this game is very interesting to play, lots of fun things too, keep the spirit of mihoyo even though many are rated 1 star"
744.0,ru,a54x,2024-03-13,5,,
744.0,ru,a73xq,2024-03-13,1,,когда наконец-то будут нормальные награды
744.0,ru,Infinix-X668C,2024-03-13,5,,
766.0,ru,HNNTN,2024-03-13,5,,"Игра отличная, не понимаю тех кто говорит про вес игры. Игра отличная хоть и есть баги но они встречаются очень редко, с каждым обновлением все лучше и лучше и встретиться много новых персонажей"
744.0,ru,munch,2024-03-13,1,,
744.0,ru,a51,2024-03-13,1,,Делайте нормально свою работу
744.0,ru,TECNO-KG5n,2024-03-13,1,,
744.0,en,HWHMA,2024-03-13,5,,"VERY FUNNY,AND POWERFUL. I VERY LIKE IT."
766.0,en,devon,2024-03-13,5,,absolutly beautifl game
766.0,ru,OP556FL1,2024-03-13,1,,
744.0,ru,yunluo,2024-03-13,5,,
766.0,ru,sweet,2024-03-13,5,,
766.0,en,b0q,2024-03-13,5,,
744.0,en,2058,2024-03-13,2,,
744.0,ru,topaz,2024-03-13,5,,
744.0,en,miel,2024-03-13,3,,
744.0,ru,begonia,2024-03-13,5,,Круто 🌹❤️
744.0,pt,devonf,2024-03-13,1,,"Os desenvolvedores desvalorizam o esforço e horas que os jogadores jogam todos os dias para receber recompensas mínimas em troca de fama e dinheiro, não acho justo e sendo sincero, muita falta de respeito com os fãs de genshin impact, principalmente para quem já joga o jogo a muito mais tempo e a longe prazo. 💔"
744.0,en,REE2ADL1,2024-03-13,5,,
744.0,en,OP573DL1,2024-03-13,4,,
744.0,ru,ocean,2024-03-13,5,,
744.0,en,2023,2024-03-13,5,,
766.0,ru,gta4xl,2024-03-13,5,,Лучшая игра но проигрыш 50/50 расстраивает
744.0,en,a11q,2024-03-13,1,,
744.0,ru,redwood,2024-03-13,4,,"Почему скин бесплатно не дали, а в хср Рацио бесплатно.."
766.0,ru,topaz,2024-03-13,2,,"Игра не плохая. Однако, она могла быть лучше, если бы разработчики небыли жадными. Маленькие награды! Поддерживаю братьев китайцев! Так же игра по неведомой причине тормозит во время боев, хотя играю на низкий настройках и не на старом телефоне."
744.0,pt,dm3q,2024-03-13,1,,
744.0,ru,P40HD_T_EEA,2024-03-13,5,,"Игра зацепила отличной графикой, проработанными персонажами и сюжетом, но выбить нужного перса та ещё задача"
744.0,ru,aether,2024-03-13,5,,
744.0,ru,TECNO-CI8n,2024-03-13,5,,
744.0,ru,a33x,2024-03-13,5,,
744.0,ru,a34x,2024-03-13,4,,
744.0,ru,vayu,2024-03-13,5,,
744.0,ru,vayu,2024-03-13,5,,
766.0,ru,a23,2024-03-13,4,,
766.0,ru,Infinix-X6739,2024-03-13,5,,
744.0,ru,pipa,2024-03-13,5,,Очень крутая игра но есть одно но: в кружках слишком маленький шанс на выпадение Яэ Мико или Линн а так всё топ и покрывает эти минусы
744.0,ru,TECNO-KI5m,2024-03-13,4,,
766.0,pt,OP5552L1,2024-03-13,5,,Bom
766.0,ru,nabu,2024-03-13,5,,Игра очень нравится. Встречала несколько багов но они незначительные. Вылетов не было(как минимум у меня). Надеюсь ваша игра будет развиваться в лучшую сторону!
744.0,ru,ruby,2024-03-13,5,,Я обажаю и ненавижу где мой сяо?
744.0,en,gta8,2024-03-13,5,,
744.0,ru,TECNO-CI8n,2024-03-13,5,,
744.0,ru,RMX3261,2024-03-13,1,,
766.0,en,panther,2024-03-13,5,,
744.0,pt,OP4C72L1,2024-03-13,5,,Lindo
766.0,ru,Infinix-X678B,2024-03-13,5,,5 звезд игра мне оооочень нравится 1 минус много весит но для такой игры это нормально
744.0,ru,lavender,2024-03-13,5,,
744.0,ru,topaz,2024-03-13,5,,
744.0,en,I2217,2024-03-13,5,,
766.0,ru,r0s,2024-03-13,3,,Игра очень тяжёлая. Для игры которая позиционирует себя как мобильная это очень большой минус.
744.0,en,alioth,2024-03-13,5,,
744.0,en,a14m,2024-03-13,4,,"Amazing, but is becoming impossible for mobile players now, and also it wont take me past the loading shaders on my chromebook? So idk"
744.0,ru,stone,2024-03-13,5,,
744.0,en,OP4C77L1,2024-03-13,4,,
744.0,ru,a7y18lte,2024-03-13,5,,
744.0,en,a52q,2024-03-13,3,,
744.0,ru,camellian,2024-03-13,5,,
744.0,ru,topaz,2024-03-13,5,,
766.0,ru,e3q,2024-03-13,1,,"Классная игра,но играть на телефоне просто невозможно!"
744.0,en,a22,2024-03-13,5,,
744.0,ru,stone,2024-03-13,1,,
744.0,en,vili,2024-03-13,5,,
744.0,ru,rain,2024-03-13,5,,Люблю хоюверс
766.0,ru,TECNO-KI7,2024-03-13,3,,
744.0,en,Infinix-X6826C,2024-03-13,2,,"I've been playing genshin for a year and it's good. But day after day i play the game, the rewards are not satisfying because of how little primos you only give. Overall, the game story, characters etc. are good quality the thing i just wanted to be updated is the rewards and the resin since the world is getting bigger and more characters are adding up."
766.0,en,ruby,2024-03-13,4,,"This game is absolutely fantastic and I really like it, but it suffers from a complete lack of Deacon Dahlia so I'm taking away a star"
744.0,en,a31,2024-03-13,5,,
766.0,ru,RE58BC,2024-03-13,5,,Мне понравилась игра. Хорошая графика. Супер!!!
744.0,en,a50s,2024-03-13,4,,
744.0,en,I2217,2024-03-13,5,,
744.0,en,CPH1859,2024-03-13,1,,It's the best trust me
744.0,en,sea,2024-03-13,1,,No respect for players
766.0,ru,HNHEY-Q,2024-03-13,5,,
744.0,ru,topaz,2024-03-13,5,,
744.0,ru,TECNO-BG6,2024-03-13,4,,
766.0,ru,TECNO-KI5q,2024-03-13,5,,Пять звёзд за эдит с Навией
744.0,ru,veux,2024-03-13,2,,Игра со временем надоедает
744.0,ru,o1s,2024-03-13,1,,Бальзам на душу а не игра U‐O
744.0,ru,sweet,2024-03-13,5,,
744.0,ru,RMX3085L1,2024-03-13,5,,
766.0,en,a51,2024-03-13,3,,It's one of my favorite game with high graphics.maps.new events. Story lines and lore. But the GB consumption per update is increasing and soon many mobile and pc players will reduce drastically due to this problem. I hope they will fix it in upcoming updates for now it consumes 35GB of my mobile.
766.0,ru,davinci,2024-03-13,5,,Игра хорошая
766.0,ru,topaz,2024-03-13,5,,Игра имба мне очень понравились а люди которые ноют что не могут ориентироваться для кого там карту сделали?
766.0,en,RMX2001L1,2024-03-13,3,,
744.0,ru,pyxis,2024-03-13,3,,"Очень красивая игра! Но очень большие лаги, баги и т.д. Игра стала весить очень много, пожтому владельцам телефона придется расставаться с другими приложениями ради геншина Когда ты уже достигаешь большого ранга, то играть бесплатно становится почти невозможно, примогемы доставать негде.. А так игра достаточно нормальная, но все эти минусы"
744.0,ru,r9s,2024-03-13,1,,
744.0,en,2130,2024-03-13,3,,"The gameplay, visuals and music are good but there are some major problems as well. The higher AR you get the more annoying the domains become. The domains have terrible rng I personally have been farming for months still didn't got a single good pale flame and I only keep getting tenacity of milelith set and on top of that we don't have enough resin to do enough grinding either..."
744.0,ru,a33x,2024-03-13,3,,ничему не учитесь
744.0,ru,a14,2024-03-13,5,,Норм
744.0,ru,topaz,2024-03-13,5,,
766.0,ru,a32,2024-03-13,5,,Это не просто игра это всо для меня
766.0,en,c2q,2024-03-13,4,,
744.0,en,ASUS_I005_1,2024-03-13,5,,
744.0,ru,sweet,2024-03-13,4,,"Прекрасная игра!! Но было бы славно, если разработчики были пощедреее; ((("
744.0,ru,lisa,2024-03-13,5,,Игра с каждым месяцем всё красивий и лучше 👍
744.0,ru,HNCRT-M2,2024-03-13,5,,
744.0,ru,joyeuse,2024-03-13,4,,
744.0,pt,a32,2024-03-13,1,,"Um dos melhores jogos que já joguei, mas pelo amor de deus né? O sistema de gemas é um lixo, tem vezes qur levo quase uma hora pra pegar um só tiro e no final vir uma arma 3☆"
744.0,en,a33x,2024-03-13,5,,
766.0,ru,thunder,2024-03-13,1,,Почему когда обновляешь потом придётся заново ждать загрузки ресурсов мне что заново играть а это бесит исправьте пж
744.0,ru,RE8DDCL1,2024-03-13,5,,
744.0,en,RE87BAL1,2024-03-13,5,,This is so good game it has an exiting story and the characters are so good!
744.0,en,a14xm,2024-03-13,5,,This game is the only game that kept me playing its so fun
744.0,ru,TECNO-CI6n,2024-03-13,5,,
766.0,ru,surya,2024-03-13,3,,"Спустя более чем 3 года игры решил всё таки изменить свою оценку. О плюсах не имеет смысла рассказывать, поэтому перечислю недостатки: 1. Это растягивание побочных миссий (в частности заданий легенд) путём добавления большого колличества диалогов. 2-м недостатком являются баннеры. Вылезают ошибки. Каждый раз за 30 круток (на которые ещё попробуй накопи) получаешь простое оружие из обычных сундуков 3. Невозможность получить требуемый артефакт (в течение 4 месяцев так и не смог выбить арт на крит)"
744.0,en,sweet,2024-03-13,1,,🤮
766.0,ru,RE54B4L1,2024-03-13,5,,"Игра очень хорошая, мне нравится . Хорошая графика, интересный сюжет, СОВЕТУЮ!"
766.0,ru,ASUS_X00QD,2024-03-13,4,,"Да игра хорошая очень завораживает своими видами и вместе с другими людьми играть можно. Да занимает очень много памяти, но это того стоит. Минус, в том что донатерам легче играть в эту игру ведь наград дают всё меньше и меньше и становится сложнее накопить на желанную легендарку, только если ты не супер везучий человек."
744.0,en,Infinix-X6711,2024-03-13,4,,No skip?
744.0,ru,a54x,2024-03-13,5,,
744.0,en,r7,2024-03-13,5,,"I LOPE THIS GAME❤❤❤❤❤I LOPE QIQI,BCUS SHE CUTE LIKE ME,SHE THE ONE MAKE ME LOVE THIS GAME❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🌹❤🌹🌹❤🌹❤🌹❤🌹🌹❤🌹❤🌹❤🌹❤🌹❤🌹"
766.0,en,ASUS_I005_1,2024-03-13,5,,
744.0,en,a31,2024-03-13,5,,
744.0,en,sweet,2024-03-13,5,,
766.0,en,RMX3085L1,2024-03-13,5,,
766.0,ru,TECNO-LG7n,2024-03-13,4,,"Игра супер клëвая. Но есть пара больших минусов. Первый и самый большой- это размер. Я играю с телефона. И вот сейчас посмотрела сколько она занимает места и поняла почему у меня иногда телефон подвисает. Игра весит ну уж очень много. Я обожаю эту игру, но боюсь что такими темпами скоро придëтся еë удалить. Т_Т..... Второй минус это голосовой чат. Его нет. Жаль что нельзя устраивать поединки между игроками...."
744.0,ru,HNTFY-Q,2024-03-13,4,,
744.0,ru,TECNO-LG6n,2024-03-13,4,,"Игра и сюжет хорошие, но закалибали другие игроки"
744.0,ru,amber,2024-03-13,3,,
744.0,ru,curtana,2024-03-13,5,,
744.0,en,chopin,2024-03-13,1,,
766.0,ru,TECNO-KH7n,2024-03-13,5,,
766.0,ru,OP5709L1,2024-03-13,5,,Норм спасибо за 300 примогемов
744.0,ru,TECNO-KI7,2024-03-13,5,,
744.0,ru,redwood,2024-03-13,5,,
744.0,ru,HWMAR,2024-03-13,5,,
744.0,en,XQ-BT52,2024-03-13,5,,
744.0,en,OP573DL1,2024-03-13,5,,"Just love this, don't ask any questions."
744.0,ru,a34x,2024-03-13,5,,"Помогите, у меня зависимость от геншина."
766.0,en,TorreyPines,2024-03-13,3,,"The game is pretty fun theirs just TWO things that make this game lack my interest, 1. This game takes up a concerning amount of storage and still the events takes months to actually happen. 2. Even though I still have like 80 GB it stills crashes so much, it gets really annoying and over time it just loses my interest."
744.0,en,b2q,2024-03-13,5,,
744.0,en,gale,2024-03-13,5,,Love it ❤️ but sometimes it lags but I still enjoy it!!
766.0,ru,cmi,2024-03-13,5,,
766.0,pt,a14x,2024-03-13,5,,A história é demais os personagens são lindos os graficos estão bons só acho que tinha que colocar mais armas para não ficar repetindo quando vc joga nos personagem
744.0,ru,Infinix-X6833B,2024-03-13,5,,
744.0,en,a54x,2024-03-13,5,,
744.0,ru,a31,2024-03-13,1,,
744.0,ru,a54x,2024-03-13,5,,здорово
766.0,en,evergo,2024-03-13,1,,🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬 this game
766.0,ru,spes,2024-03-13,4,,"Прекрасная игра,лучшая за всю мою жизнь,оторваться не могу!"
766.0,ru,gta8,2024-03-13,5,,
744.0,ru,heat,2024-03-13,5,,"я не знаю как другим, но игра лучшая из тех которые я играла, чтобы бы не говорили, я не уйду с этой игры"
744.0,ru,OP530DL1,2024-03-13,5,,
744.0,ru,RE8DDCL1,2024-03-13,1,,
744.0,pt,m54x,2024-03-13,4,,"O jogo é incrível sem dúvidas, um dos melhores jogos da história, porém é inegável que pela falta de conteúdo End game, o jogo fica enjoativo"
766.0,ru,Infinix-X6716,2024-03-13,1,,
744.0,pt,a14x,2024-03-13,5,,"Jogo mó bom, não sei pq falam mal dele. Esse jogo tem gráficos incríveis, História boa e imersiva e os eventos são incríveis em cada aspecto."
744.0,ru,topaz,2024-03-13,5,,ААА ааа чичи
744.0,ru,TECNO-KE7,2024-03-13,4,,
744.0,ru,sweet,2024-03-13,4,,
744.0,ru,sweet,2024-03-13,1,,"Игра дигарадирует, спасибо что скатились :)))"
744.0,en,q5q,2024-03-13,5,,
744.0,en,sabahl,2024-03-13,5,,"Playing this game is so much fun , it's been a year Since I started playing Genshin Impact, this game is just osm , completing any quest in the game is so adventurous 10/10 game ✨🤩"
766.0,ru,topaz,2024-03-13,1,,
744.0,en,alioth,2024-03-13,5,,
766.0,en,2141,2024-03-13,2,,Super game in mobile but huge size
744.0,ru,a51,2024-03-13,5,,
744.0,en,OP5303,2024-03-13,5,,BEST MMO I LOVE ITS CHARACTERS AND GRAPHICS ARE TOO GOOD
744.0,en,CPH1823,2024-03-13,5,,
744.0,ru,eos,2024-03-13,2,,Где. мой. странник.
744.0,en,m31,2024-03-13,5,,
744.0,en,a51,2024-03-13,1,,
744.0,ru,nitrogen,2024-03-13,5,,работа по графике просто замечательно!)но есть одно но .. может быть вылетать лагать иногда но есть такое крутое что я молчу поддерживаю персонажа которого ещё нет у меня это сянь юй и кирара может быть ещё сянь юй добавят в стандарт1.)лагает пипец конечно 2.)может быть иногда когда захожу вылетаю 3.)ну тут все замечательно!
744.0,en,vayu,2024-03-13,5,,Woyowoyowoyo
744.0,ru,surya,2024-03-13,5,,
744.0,ru,rubypro,2024-03-13,4,,
744.0,ru,gts7lwifi,2024-03-13,5,,
766.0,ru,REE2ADL1,2024-03-13,5,,"очень хорошая игра! обожаю играть,и очень хочу выбить Сяо. именно вы развили во мне любовь к Сяо!"
744.0,ru,RMX3195,2024-03-13,1,,"Ох, слишком много занимает памяти, разработчики не делают игру комфортнее, очень разочаровывает"
744.0,en,OP4C72L1,2024-03-13,5,,Kaveh
744.0,ru,M50Pro_EEA,2024-03-13,1,,
744.0,ru,topaz,2024-03-13,5,,Игра классная
744.0,en,timelm,2024-03-13,5,,
744.0,ru,a22,2024-03-13,5,,Норм
744.0,ru,HNRMO-Q,2024-03-13,5,,"я поиграла и стала геем, и меня мама выгнала из дома , игра прекрасная, всем советую"
766.0,ru,yunluo,2024-03-13,5,,Топ игра
744.0,pt,a52q,2024-03-13,5,,"Este jogo é só arte,gráficos lindos e modo de jogo fácil!"
744.0,en,Infinix-X695,2024-03-13,5,,Furina <3
744.0,en,OP574FL1,2024-03-13,5,,
744.0,ru,topaz,2024-03-13,5,,
744.0,en,TECNO-BG6,2024-03-13,5,,The game is very easy to play and I highly suggest this game to everyone
744.0,en,f22,2024-03-13,5,,
744.0,ru,Infinix-X6833B,2024-03-13,1,,
